N,P,K,temperature,humidity,pH,rainfall,label
57,28,28,22.66689,48.95404,5.577776,54.92828,millet
79,33,33,27.74882,53.45634,6.339046,50.3642,millet
47,26,26,26.52666,42.9243,5.666878,59.2151,millet
55,38,38,29.38335,58.72868,5.945139,56.79871,millet
56,34,34,20.75114,47.71708,5.676954,58.2157,millet
59,37,37,20.46691,54.2215,6.438014,50.88141,millet
43,25,25,27.20785,54.94224,5.602865,53.12357,millet
74,32,32,20.25059,49.34891,6.472573,50.88818,millet
41,34,34,29.70921,57.15084,5.781602,55.42602,millet
49,25,25,20.21666,57.52324,6.312885,56.38803,millet
42,39,39,23.149,48.62398,5.521783,58.08785,millet
71,35,35,24.31471,46.70039,6.287876,57.84894,millet
65,31,31,29.32281,42.9991,6.157794,59.34474,millet
67,26,26,20.64804,54.7207,6.115972,51.51229,millet
47,29,29,28.17951,53.17555,6.068033,57.36494,millet
43,36,36,24.09907,44.67466,5.726535,53.33293,millet
61,35,35,28.65407,57.88149,5.606363,58.52413,millet
71,40,40,22.27138,57.36707,5.509701,59.01034,millet
60,26,26,20.55744,53.0966,6.172448,55.74665,millet
43,27,27,23.35364,47.50902,5.567306,54.41699,millet
54,20,20,26.70721,40.25369,5.924762,56.81186,millet
50,21,21,29.09957,53.7109,6.214339,51.71347,millet
75,31,31,25.70694,46.22875,5.89811,56.27738,millet
41,23,23,21.56351,49.00869,6.470195,53.47614,millet
74,33,33,26.40505,47.15653,6.045353,53.63014,millet
70,21,21,26.20197,52.18638,5.87076,52.54565,millet
51,39,39,24.80105,41.26066,5.793779,50.77386,millet
73,31,31,28.55644,54.3538,5.555426,50.97491,millet
56,32,32,25.54777,50.4021,6.46329,52.02843,millet
70,20,20,26.62292,42.36612,6.152218,53.61782,millet
57,34,34,27.53805,57.27225,6.110382,59.05768,millet
68,31,31,26.80033,40.23153,6.178616,51.68654,millet
65,23,23,27.86096,40.90498,5.637101,55.10367,millet
41,32,32,26.08362,49.64214,5.980621,57.1102,millet
42,26,26,24.68922,42.43417,6.303691,52.17193,millet
42,28,28,24.66421,48.18478,6.489635,53.53687,millet
43,37,37,26.35056,40.90811,6.457147,55.18133,millet
57,25,25,23.83385,43.71381,5.78434,53.53246,millet
72,27,27,21.04817,40.72658,5.843587,59.5322,millet
41,31,31,27.46072,55.10806,6.354345,55.03066,millet
53,36,36,23.28329,52.97489,5.612695,56.99382,millet
40,20,20,28.55573,58.25088,6.032559,54.79298,millet
60,35,35,29.10614,57.63448,5.958145,57.54167,millet
66,29,29,28.66832,52.00246,6.081481,53.80413,millet
77,20,20,28.03783,47.17315,6.333835,52.45273,millet
68,31,31,26.78312,49.72813,5.671417,57.54868,millet
66,24,24,24.3509,52.90755,6.439831,55.21102,millet
56,21,21,21.73947,46.03829,5.602982,55.75797,millet
61,21,21,23.55929,45.60566,6.087888,56.94327,millet
46,26,26,26.12939,54.79666,5.922794,57.75758,millet
71,38,38,25.29946,58.99672,6.097479,58.35727,millet
79,22,22,24.95472,51.40879,5.880162,53.53308,millet
70,27,27,21.49159,49.87067,6.409681,51.93755,millet
49,21,21,28.3946,58.62707,5.846067,54.32891,millet
57,34,34,20.38093,48.24124,6.185633,53.28409,millet
70,27,27,21.77746,41.76602,6.17078,59.09674,millet
41,26,26,27.48442,42.70409,6.428446,50.29023,millet
74,36,36,26.01439,46.40945,6.095291,56.55891,millet
66,21,21,24.70819,45.46606,5.668141,59.59485,millet
47,25,25,20.89137,48.38661,5.517062,54.63459,millet
76,25,25,29.5343,41.99327,5.63762,54.53157,millet
63,39,39,21.72267,48.14326,5.51239,51.70671,millet
63,26,26,25.34344,48.28015,5.612266,53.46198,millet
43,24,24,27.07389,45.21804,5.908628,52.31999,millet
47,35,35,22.73846,47.55054,5.589441,57.64306,millet
43,40,40,23.74182,59.62491,6.428214,54.82188,millet
76,33,33,26.74436,43.99111,6.133858,56.32745,millet
60,29,29,27.4636,53.47207,6.42689,54.76593,millet
54,26,26,21.92363,40.33092,5.70089,58.38812,millet
69,25,25,27.52238,40.50831,5.931147,53.2318,millet
66,28,28,22.58488,42.33728,6.302732,55.31727,millet
67,32,32,28.4844,55.16948,6.28668,53.40474,millet
68,29,29,27.29425,49.7933,5.520915,59.57054,millet
70,35,35,27.17894,42.60268,5.726531,59.18284,millet
67,32,32,22.25909,55.79245,6.375645,58.21578,millet
46,29,29,23.02794,49.78362,5.844181,52.85671,millet
63,32,32,21.60826,40.4456,6.256052,58.88558,millet
78,35,35,28.54665,59.72105,5.61443,51.23076,millet
64,34,34,24.61877,49.92832,6.321596,55.36769,millet
76,39,39,22.87657,48.28411,6.306075,57.10725,millet
47,32,32,22.17055,57.16037,6.125368,58.54729,millet
61,37,37,22.78651,48.42341,5.770023,54.64012,millet
52,40,40,25.73011,47.7943,6.270794,52.10751,millet
74,37,37,21.15545,51.12302,5.642011,58.39872,millet
72,23,23,20.87224,46.60076,6.323651,50.38386,millet
41,38,38,27.69273,52.46567,5.792497,53.23369,millet
58,33,33,21.08646,53.04109,5.522286,59.87639,millet
65,30,30,21.57727,53.03606,5.823932,57.50059,millet
60,32,32,22.99255,53.75587,5.551949,57.74383,millet
75,25,25,20.50463,55.20628,5.676527,53.33188,millet
68,30,30,25.15914,59.86665,5.722781,59.46043,millet
43,27,27,29.67192,55.96698,6.472456,50.96632,millet
61,35,35,26.04525,46.30894,5.68463,53.36831,millet
67,39,39,22.47535,41.9667,6.009673,52.24539,millet
62,28,28,22.05607,47.57527,6.201442,58.07706,millet
55,32,32,25.61635,53.85135,6.462422,53.03856,millet
55,24,24,24.04325,58.50448,6.06794,51.15661,millet
76,25,25,27.78862,48.06671,5.763159,52.83464,millet
73,28,28,29.94469,58.27251,5.975109,57.17689,millet
65,30,30,21.89566,45.45638,6.135864,57.82601,millet
50,36,36,23.54706,42.31047,6.201922,57.82878,millet
54,35,35,27.64239,57.53911,5.786625,58.45963,millet
68,30,30,27.33678,54.19368,6.023462,58.89993,millet
56,38,38,26.86032,50.39619,5.602977,56.29252,millet
48,21,21,28.36838,48.63583,6.253499,58.712,millet
79,22,22,24.72678,41.43226,6.183138,59.88416,millet
74,29,29,23.39069,47.18908,5.578517,58.36469,millet
43,30,30,24.3399,43.7425,6.117747,53.84707,millet
44,30,30,29.9045,52.55358,6.229074,53.51813,millet
67,40,40,25.25246,52.37818,5.531886,58.64091,millet
40,31,31,27.46465,57.85724,6.372992,52.28668,millet
43,26,26,25.82858,42.20885,6.317981,56.12771,millet
64,27,27,28.295,50.76083,6.423466,51.61224,millet
50,30,30,28.57502,46.57531,5.891987,52.65173,millet
61,30,30,27.45832,57.33155,6.082325,53.72466,millet
78,35,35,20.38474,44.91128,6.347476,50.74601,millet
79,24,24,25.73149,50.27206,5.608715,55.3558,millet
44,34,34,23.41968,41.25829,5.693071,59.08492,millet
68,21,21,29.84956,48.71311,5.815329,57.66089,millet
62,36,36,21.71507,40.97474,5.538394,52.05635,millet
60,21,21,26.1795,55.20582,5.739618,54.59811,millet
43,27,27,24.50727,42.51042,6.084594,51.61034,millet
65,22,22,29.99887,51.11287,6.25344,54.71431,millet
76,33,33,25.14716,54.90956,5.559375,58.10317,millet
76,27,27,27.62788,59.07673,6.143934,57.95887,millet
43,33,33,23.08145,54.74791,6.136527,51.16947,millet
59,40,40,23.51743,58.00808,6.205701,50.93982,millet
54,22,22,25.57968,52.49524,5.636805,58.47827,millet
73,21,21,22.01825,57.6544,5.528943,50.2153,millet
43,32,32,22.94904,46.12828,6.048717,53.89844,millet
71,37,37,29.6084,53.6228,6.391085,56.05273,millet
72,21,21,28.945,50.77707,5.757261,52.04628,millet
50,30,30,22.68735,58.39607,6.03008,59.32633,millet
59,31,31,23.95805,55.38467,5.725414,51.15021,millet
54,20,20,25.9359,45.33251,5.953418,51.5235,millet
73,29,29,29.81177,59.75383,6.015954,53.46936,millet
75,22,22,23.51202,59.84832,6.334972,54.86042,millet
66,33,33,29.51426,53.11583,6.456983,56.20433,millet
77,21,21,25.21012,55.53785,5.632004,58.35782,millet
80,40,40,21.81251,42.3653,6.49048,53.37991,millet
51,20,20,21.99131,57.82829,5.863279,53.41127,millet
74,24,24,22.32826,42.67563,5.521851,53.34602,millet
70,39,39,26.94943,44.44493,6.096978,52.92311,millet
73,39,39,23.61756,53.72529,6.494289,50.40299,millet
49,22,22,27.35875,43.1009,6.029724,52.46795,millet
48,39,39,26.54866,49.26669,6.484206,51.5909,millet
66,23,23,29.56213,48.5304,5.832103,55.78141,millet
71,40,40,29.79477,42.14004,6.182699,54.89975,millet
67,34,34,22.71009,59.02879,6.41096,52.04683,millet
55,29,29,29.5138,54.36852,5.506061,50.40223,millet
52,29,29,21.36227,51.43208,6.345461,54.68127,millet
40,33,33,21.98072,43.51734,5.993957,58.37087,millet
42,40,40,29.49313,50.57189,6.076412,52.26182,millet
44,21,21,23.95445,49.30604,6.345074,56.87863,millet
40,33,33,26.95012,40.02716,5.749019,59.21948,millet
80,23,23,25.33555,44.82953,5.566599,58.0788,millet
53,40,40,29.46602,50.70833,5.928354,58.23615,millet
44,31,31,24.40454,44.32597,6.48047,52.01684,millet
61,33,33,27.14619,51.06533,5.521802,51.14854,millet
57,31,31,22.75234,50.38801,6.371056,53.62569,millet
76,32,32,25.39106,53.21838,5.993735,54.83043,millet
79,31,31,25.51092,50.50181,6.418149,57.56151,millet
48,33,33,27.20149,50.64688,6.262732,57.72539,millet
46,27,27,23.26069,58.25992,5.608442,55.60499,millet
67,36,36,22.82178,45.44554,6.439722,55.63711,millet
76,34,34,28.68631,59.53032,5.955514,54.04567,millet
73,27,27,27.74447,52.87745,5.777986,53.78796,millet
67,20,20,23.11986,43.60787,5.597619,56.77767,millet
67,23,23,23.78218,51.09836,5.714012,55.70974,millet
50,30,30,28.85025,51.76719,6.230928,59.49169,millet
58,21,21,22.93495,40.39087,6.471621,56.97787,millet
70,22,22,24.76939,50.79528,6.188371,58.02332,millet
61,31,31,29.0826,44.7789,5.830311,51.18568,millet
74,26,26,22.34155,55.92939,5.723369,52.09859,millet
53,20,20,27.37977,46.87567,5.601176,52.71415,millet
43,27,27,27.03303,58.20612,6.176964,56.91557,millet
42,40,40,20.81545,58.29535,6.042937,51.89223,millet
49,36,36,21.52648,57.10027,5.572286,55.01401,millet
58,35,35,25.34025,41.94163,6.169079,56.72594,millet
59,33,33,26.83622,43.59631,5.518971,59.71103,millet
48,25,25,27.53616,59.40063,5.542671,58.72045,millet
71,35,35,26.41249,46.82194,5.755963,54.1516,millet
64,22,22,20.07665,47.43301,6.360484,58.14226,millet
49,28,28,20.50558,43.29869,5.537403,56.34711,millet
43,26,26,24.63502,47.47706,6.221433,57.40618,millet
53,24,24,25.38564,53.77675,5.881852,50.6974,millet
58,23,23,24.16644,59.76922,6.103874,51.29105,millet
43,30,30,26.15582,56.51449,5.697931,51.85538,millet
51,29,29,24.06006,59.20574,6.020987,56.86011,millet
49,31,31,24.04956,53.64159,5.869065,59.91152,millet
43,24,24,26.63422,42.02389,6.362125,54.45925,millet
74,39,39,21.67874,50.05649,5.805299,59.68787,millet
62,35,35,25.1809,49.06895,5.854682,50.2769,millet
44,38,38,20.97274,58.58409,6.41492,58.1061,millet
40,22,22,27.33043,50.84303,6.002906,51.10581,millet
62,26,26,29.06712,46.55129,6.237573,58.86491,millet
71,31,31,24.51305,55.71189,5.732854,55.3621,millet
66,34,34,25.90985,50.63581,6.312611,58.18058,millet
80,35,35,20.56644,46.77045,5.814721,57.81551,millet
52,36,36,22.70597,57.99973,6.291477,53.03783,millet
59,29,29,29.13858,47.63393,6.376988,51.84604,millet
61,24,24,20.13207,53.98917,6.48538,59.98992,millet
69,36,36,26.41718,48.96069,6.049713,50.75732,millet
48,26,26,26.47872,52.78539,5.926427,59.24432,millet
51,32,32,24.96692,43.40132,6.18298,56.592,millet
67,36,36,24.55358,54.26518,6.402956,54.62711,millet
54,40,40,22.73626,44.55596,6.013314,52.44552,millet
65,20,20,21.02647,41.676,6.14312,56.65071,millet
74,26,26,25.85498,59.54044,5.545585,58.43813,millet
41,28,28,24.12851,49.97455,6.432441,51.01343,millet
60,21,21,27.45918,57.49582,6.01627,53.98798,millet
55,24,24,27.87044,49.39026,6.148336,59.02743,millet
48,20,20,26.65759,53.67052,5.835029,58.97768,millet
69,38,38,29.99141,44.03984,5.606875,51.86551,millet
68,34,34,23.24434,52.31596,6.356225,55.75399,millet
56,23,23,29.95435,48.58789,6.265747,55.93588,millet
48,23,23,29.79886,57.68869,6.220028,52.01121,millet
62,26,26,21.92986,49.0641,6.061242,57.77571,millet
50,37,37,28.77648,50.93345,5.546737,51.30642,millet
45,36,36,24.78146,50.13525,6.333827,51.87199,millet
77,22,22,22.80485,55.3247,5.71575,50.42231,millet
67,26,26,21.49263,45.74544,6.355659,50.98031,millet
44,22,22,20.43735,48.59756,5.921078,57.74326,millet
80,28,28,25.98756,47.48622,5.699614,56.10416,millet
57,40,40,28.57859,48.01008,6.197659,51.90863,millet
78,20,20,27.8855,45.83502,6.473969,59.30902,millet
55,26,26,28.38881,43.13969,5.864067,51.03947,millet
68,25,25,29.12284,44.22175,6.46853,59.01459,millet
68,32,32,29.95965,40.4864,5.824299,52.32348,millet
45,34,34,28.20172,43.66552,6.468326,50.97989,millet
44,25,25,27.93314,59.39975,6.146144,53.0382,millet
72,27,27,28.63286,53.80651,5.885944,53.9625,millet
42,25,25,29.45847,42.295,6.118751,57.31808,millet
76,28,28,27.99763,55.14148,6.391983,51.82837,millet
75,27,27,27.11226,55.53135,5.509715,54.11969,millet
50,31,31,29.31839,41.01455,5.924315,57.15123,millet
73,23,23,22.58247,46.3984,6.46452,50.50081,millet
43,25,25,21.94726,40.16812,5.979155,55.92149,millet
73,40,40,29.12524,59.08148,5.580544,58.47769,millet
70,25,25,20.74758,40.47765,5.606984,52.04108,millet
71,25,25,23.28718,58.29189,6.491695,55.88053,millet
44,20,20,28.89551,58.3762,5.602688,52.01634,millet
78,24,24,23.462,59.02263,5.620341,56.97397,millet
44,31,31,23.83742,55.1792,6.485021,56.14077,millet
48,34,34,25.33259,51.94358,6.019492,51.779,millet
64,32,32,27.78216,58.52834,5.64911,52.12802,millet
74,33,33,23.82608,51.81655,5.985405,55.48469,millet
59,36,36,28.9286,53.45143,6.334135,51.32067,millet
76,39,39,25.65612,50.72034,6.103473,59.99211,millet
52,35,35,26.31985,55.04406,6.422846,53.25863,millet
65,23,23,27.32319,46.35276,5.667015,52.09545,millet
47,37,37,29.3192,56.06263,5.918486,55.37844,millet
66,22,22,21.1857,52.01087,6.006405,57.73699,millet
63,28,28,26.78051,59.46655,5.65405,53.38042,millet
77,28,28,28.92149,40.91944,6.431902,57.08856,millet
73,40,40,24.35791,52.62205,5.944716,53.6145,millet
79,26,26,27.39142,48.75174,6.180729,54.36349,millet
75,34,34,26.77148,41.22232,5.871212,56.0883,millet
45,33,33,26.78271,45.282,5.744816,50.32472,millet
72,28,28,24.73951,54.96492,5.63383,50.53676,millet
66,23,23,20.71474,47.96122,5.922855,51.77419,millet
63,40,40,21.91371,50.65742,6.192811,50.24399,millet
41,35,35,24.63049,52.92724,6.221216,51.87386,millet
67,40,40,29.16789,55.06704,5.70831,54.32533,millet
49,39,39,20.8865,54.7438,5.687052,58.81407,millet
52,30,30,29.36091,40.77574,5.63726,51.71665,millet
42,38,38,24.56093,46.10843,6.050751,59.10875,millet
60,27,27,22.94695,57.12472,5.506167,58.8171,millet
41,40,40,29.35607,52.80262,6.169138,53.48251,millet
64,22,22,23.80426,54.58284,6.283322,59.85723,millet
70,30,30,22.1926,44.05533,5.842302,50.69624,millet
48,31,31,23.23592,50.61974,5.912087,55.93626,millet
70,22,22,24.57228,44.08445,6.160611,57.83918,millet
48,30,30,21.44123,53.92291,6.441032,54.09535,millet
72,24,24,23.13911,58.0766,5.739108,50.66887,millet
63,29,29,28.09125,50.46712,6.099195,55.74471,millet
78,29,29,20.80296,54.6043,5.929971,59.49077,millet
51,38,38,22.67286,49.87533,5.557975,52.37414,millet
80,20,20,22.23525,43.0273,6.461967,59.83037,millet
78,31,31,23.31296,57.96399,5.63548,56.29413,millet
52,22,22,28.81519,46.48863,5.665003,52.52094,millet
75,33,33,22.4379,50.18054,6.12569,57.24544,millet
79,40,40,28.90196,56.68501,6.342609,56.53327,millet
73,26,26,22.83666,49.96886,5.662196,59.24317,millet
53,33,33,23.87212,44.16094,6.254255,51.12859,millet
53,38,38,28.07719,50.64829,5.71673,55.37637,millet
45,40,40,24.75037,40.93768,6.039662,56.63287,millet
49,26,26,27.10842,43.51119,5.788157,55.95437,millet
50,31,31,23.99255,46.32192,5.98096,54.38614,millet
68,25,25,20.6454,44.79865,6.461228,50.88599,millet
79,31,31,28.64902,56.9078,5.841523,52.54408,millet
41,37,37,24.97278,52.37712,6.373822,57.31277,millet
77,22,22,28.13874,50.84053,5.503725,53.31632,millet
69,22,22,20.95582,54.88096,5.93787,59.13799,millet
60,38,38,21.38671,56.60909,6.455505,54.51023,millet
64,23,23,26.71456,56.11304,5.522782,55.41185,millet
41,32,32,24.55902,55.16572,6.368513,59.41643,millet
47,34,34,24.39409,55.38809,6.263132,55.52568,millet
61,36,36,26.64459,40.36853,6.182307,54.21424,millet
47,20,20,29.50488,50.20992,5.639703,57.04519,millet
60,38,38,27.90912,49.39323,5.989202,52.26522,millet
58,23,23,22.98436,51.71361,6.096645,51.13905,millet
54,35,35,25.43051,51.68756,6.099362,52.22736,millet
61,31,31,27.0745,40.77894,6.395379,50.35272,millet
79,38,38,28.87785,45.50129,6.218344,50.6445,millet
56,36,36,21.92506,42.59211,5.5703,50.48665,millet
78,27,27,20.98124,48.67241,5.800801,52.71427,millet
46,26,26,27.96694,48.48219,5.911581,58.33371,millet
60,30,30,27.61797,55.4249,6.375063,52.43763,millet
71,25,25,23.93566,56.34304,5.665118,57.96392,millet
64,22,22,27.37314,58.53089,5.877284,58.22496,millet
60,38,38,24.42926,53.76191,5.643025,58.12467,millet
76,27,27,25.82514,45.8845,6.507291,55.46359,finger millet
47,26,26,25.02997,51.46078,7.041489,57.56865,finger millet
62,29,29,22.25762,52.72183,5.762043,53.60982,finger millet
52,33,33,23.49514,56.15442,5.662418,50.32735,finger millet
68,40,40,21.50111,55.93515,5.527479,50.92842,finger millet
72,28,28,22.02251,40.01355,5.932695,59.49334,finger millet
57,31,31,21.48081,46.3481,6.795083,51.18475,finger millet
77,36,36,23.36821,50.657,5.807759,53.95702,finger millet
63,23,23,27.58603,57.88079,6.143831,53.47769,finger millet
52,28,28,23.16518,42.57682,7.123887,58.46394,finger millet
76,28,28,29.10866,53.5018,7.155482,56.31029,finger millet
62,36,36,23.74619,46.55106,5.184771,51.46114,finger millet
44,26,26,21.12785,42.08728,5.663259,53.60127,finger millet
43,33,33,22.45545,47.57144,4.940546,55.56627,finger millet
45,23,23,23.07892,43.28337,6.193014,57.67998,finger millet
75,20,20,28.44921,50.13382,4.725036,57.15301,finger millet
40,31,31,23.36723,44.76049,4.548398,55.69718,finger millet
51,39,39,26.70552,48.36501,6.836699,57.37975,finger millet
71,28,28,27.04898,46.67585,5.924223,56.75834,finger millet
62,30,30,25.8457,45.29148,7.090047,55.10285,finger millet
45,30,30,20.08519,45.95585,5.575254,51.45083,finger millet
41,32,32,22.98165,47.67288,5.872251,51.46198,finger millet
54,22,22,23.50598,55.55757,6.354074,50.24906,finger millet
41,25,25,20.31839,45.26955,4.645662,56.76676,finger millet
66,26,26,26.06683,52.78159,6.501291,51.75834,finger millet
80,26,26,24.33864,46.13545,5.449407,58.85212,finger millet
65,20,20,28.23926,59.65854,7.229336,50.73682,finger millet
63,38,38,21.74026,57.42459,6.690713,58.53468,finger millet
56,27,27,20.71822,57.67661,6.159919,58.83004,finger millet
67,26,26,26.12565,43.58049,6.83226,56.77954,finger millet
67,38,38,29.69689,54.53195,6.499819,58.86648,finger millet
67,39,39,26.17185,57.14551,6.581586,58.77148,finger millet
53,32,32,22.61649,45.38473,5.477478,53.10027,finger millet
55,22,22,25.516,58.55466,6.322053,50.13158,finger millet
56,25,25,29.24865,52.96646,7.119264,51.83039,finger millet
57,24,24,28.42042,50.74603,5.025647,52.99725,finger millet
70,35,35,23.44741,59.95671,7.378031,50.06014,finger millet
53,37,37,21.1128,46.52333,5.255808,50.29536,finger millet
61,37,37,26.41714,40.51531,6.197684,57.1239,finger millet
62,24,24,20.9073,43.77643,4.570669,55.23883,finger millet
49,35,35,24.52297,40.5805,4.595563,58.94007,finger millet
46,33,33,27.02006,55.07791,7.199051,51.97223,finger millet
65,24,24,27.40232,47.72672,6.464275,51.11053,finger millet
53,30,30,26.56799,45.33093,5.175364,51.6997,finger millet
50,35,35,27.6495,50.95821,6.35847,57.04648,finger millet
73,24,24,22.36624,44.16986,6.016012,50.21372,finger millet
40,36,36,27.4247,45.43573,7.195878,51.83182,finger millet
52,40,40,25.56111,55.69413,6.901036,58.4725,finger millet
56,20,20,27.34712,58.43912,5.008412,59.25977,finger millet
62,38,38,29.87641,46.54304,7.017783,53.55357,finger millet
45,30,30,28.11522,54.27215,5.133479,56.66959,finger millet
61,34,34,28.7908,57.8547,7.129989,52.35088,finger millet
55,29,29,28.13694,53.453,6.159787,59.92292,finger millet
60,33,33,24.42068,56.3337,6.419122,57.91619,finger millet
51,31,31,21.03419,52.84079,5.846717,50.22968,finger millet
70,33,33,26.49631,50.20872,5.765486,59.96344,finger millet
76,35,35,22.42736,49.97075,6.952743,51.96885,finger millet
48,21,21,23.83927,51.71797,4.904555,50.85225,finger millet
50,24,24,28.35994,50.39802,5.265771,59.93979,finger millet
76,25,25,25.22737,48.87045,7.320729,53.6325,finger millet
42,39,39,27.00334,52.09548,4.605864,53.48488,finger millet
69,35,35,27.55087,59.24294,6.288887,53.90315,finger millet
58,36,36,22.0602,41.26522,7.330414,56.35458,finger millet
54,33,33,28.51012,44.72809,6.203757,52.41195,finger millet
46,33,33,29.30592,45.74659,6.452925,50.70699,finger millet
68,25,25,27.53933,53.96428,4.873964,51.73287,finger millet
69,36,36,20.77892,49.85347,6.777602,58.26487,finger millet
67,27,27,29.76908,52.17936,5.570104,53.93494,finger millet
42,21,21,24.16912,57.33618,5.603321,52.33672,finger millet
44,21,21,23.93502,49.04584,6.632932,52.94445,finger millet
55,40,40,23.27527,41.85017,5.661041,57.80607,finger millet
59,30,30,25.42384,47.39318,6.054243,58.00002,finger millet
64,35,35,22.9109,58.02895,5.957636,52.50735,finger millet
71,40,40,21.87783,52.57079,5.560618,54.22761,finger millet
46,30,30,23.86746,42.14811,6.19167,53.44741,finger millet
77,30,30,27.12921,46.45581,7.192938,56.90828,finger millet
49,37,37,24.41611,40.31035,4.877645,56.11479,finger millet
73,21,21,23.43563,46.90766,7.406151,52.03666,finger millet
70,20,20,25.4539,55.90665,6.91991,59.42202,finger millet
47,20,20,23.17675,59.45246,5.880976,55.45651,finger millet
